fact_key,video_sk,channel_sk,views_count,likes_count,dislikes_count,comments_count,engagement_rate,virtual_revenue,grab_date,_batch_id
3270,3270,-1,183990,6500,126,0,0.036,367.98,2019-11-18 11:26:29.550,run_initial_20260725_085047_7fde
3271,3271,12581,165026,4200,62,0,0.0258,330.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3272,3272,2922,2211006,11000,874,0,0.0054,4422.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3273,3273,11348,76434,2800,40,0,0.0372,152.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3274,3274,10437,381188,937,96,0,0.0027,762.38,2019-11-19 06:11:24.047,run_initial_20260725_085047_7fde
3275,3275,13077,2419517,5800,333,0,0.0025,4839.03,2019-11-18 11:25:21.533,run_initial_20260725_085047_7fde
3276,3276,12699,3196,18,2,0,0.0063,6.39,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3277,3277,3229,2490877,15000,1400,72,0.0066,4981.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3278,3278,674,108119,542,21,0,0.0052,216.24,2019-11-19 05:08:42.940,run_initial_20260725_085047_7fde
3279,3279,5506,879409,4600,1700,0,0.0072,1758.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3280,3280,9308,304549,5500,97,0,0.0184,609.1,2019-11-14 00:08:07.780,run_initial_20260725_085047_7fde
3281,3281,8423,435896,1400,45,0,0.0033,871.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3282,3282,-1,483692,1600,277,0,0.0039,967.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3283,3283,2915,540006,9200,352,0,0.0177,1080.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3284,3284,8080,130148,1200,45,0,0.0096,260.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3285,3285,-1,247060,8500,300,0,0.0356,494.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3286,3286,11830,82055,3000,103,0,0.0378,164.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3287,3287,8208,317079,2600,181,0,0.0088,634.16,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3288,3288,5909,3976,42,2,0,0.0111,7.95,2019-11-21 16:50:54.310,run_initial_20260725_085047_7fde
3289,3289,-1,445764,2300,148,0,0.0055,891.53,2019-11-18 08:07:50.080,run_initial_20260725_085047_7fde
3290,3290,-1,1325272,3400,453,0,0.0029,2650.54,2019-11-19 02:29:57.727,run_initial_20260725_085047_7fde
3291,3291,6439,67425,1200,30,0,0.0182,134.85,2019-11-20 15:13:22.153,run_initial_20260725_085047_7fde
3292,3292,-1,388172,6100,482,0,0.017,776.34,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3293,3293,3809,2230,43,4,0,0.0211,4.46,2019-11-13 23:43:18.857,run_initial_20260725_085047_7fde
3294,3294,5881,8158,18,2,0,0.0025,16.32,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3295,3295,11657,27196,586,7,0,0.0218,54.39,2019-11-18 08:32:22.780,run_initial_20260725_085047_7fde
3296,3296,12117,331245,1000,66,0,0.0032,662.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3297,3297,-1,4471027,255000,14000,0,0.0602,8942.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3298,3298,4953,701266,11000,597,0,0.0165,1402.53,2019-11-21 18:59:44.117,run_initial_20260725_085047_7fde
3299,3299,-1,16167,418,5,0,0.0262,32.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3300,3300,2404,26703,432,17,0,0.0168,53.41,2019-11-18 12:01:54.660,run_initial_20260725_085047_7fde
3301,3301,9041,593417,3800,539,0,0.0073,1186.83,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3302,3302,7612,3404201,43000,2400,0,0.0133,6808.4,2019-11-21 18:00:24.653,run_initial_20260725_085047_7fde
3303,3303,-1,5997,61,5,0,0.011,11.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3304,3304,-1,1047241,3100,148,0,0.0031,2094.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3305,3305,-1,2558127,15000,1000,0,0.0063,5116.25,2019-11-19 05:50:58.690,run_initial_20260725_085047_7fde
3306,3306,13998,44448,882,31,0,0.0205,88.9,2019-11-22 07:53:20.647,run_initial_20260725_085047_7fde
3307,3307,7312,536679,1100,146,0,0.0023,1073.36,2019-11-19 01:30:54.990,run_initial_20260725_085047_7fde
3308,3308,8016,2335748,6000,519,0,0.0028,4671.5,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3309,3309,-1,22772,128,25,0,0.0067,45.54,2019-11-17 08:28:02.170,run_initial_20260725_085047_7fde
3310,3310,4971,519852,3900,464,0,0.0084,1039.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3311,3311,7189,84242,3100,138,0,0.0384,168.48,2019-11-14 00:36:25.053,run_initial_20260725_085047_7fde
3312,3312,-1,243723,488,37,0,0.0022,487.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3313,3313,1578,5642001,17000,2700,0,0.0035,11284.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3314,3314,7195,1860,7,5,0,0.0065,3.72,2019-11-13 22:31:15.457,run_initial_20260725_085047_7fde
3315,3315,-1,15514,267,6,0,0.0176,31.03,2019-11-22 08:09:39.470,run_initial_20260725_085047_7fde
3316,3316,4105,2722,54,2,0,0.0206,5.44,2019-11-19 02:31:08.277,run_initial_20260725_085047_7fde
3317,3317,1789,86983,1100,45,0,0.0132,173.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3318,3318,11210,3914460,44000,3500,0,0.0121,7828.92,2019-11-18 08:16:26.060,run_initial_20260725_085047_7fde
3319,3319,10158,68444,350,51,0,0.0059,136.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3320,3320,-1,9502,147,23,0,0.0179,19.0,2019-11-14 02:41:59.987,run_initial_20260725_085047_7fde
3321,3321,-1,374352,1400,204,0,0.0043,748.7,2019-11-20 13:44:23.813,run_initial_20260725_085047_7fde
3322,3322,-1,1192417,3500,179,0,0.0031,2384.83,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3323,3323,-1,27211,195,43,0,0.0087,54.42,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3324,3324,2742,589351,15000,608,0,0.0265,1178.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3325,3325,-1,14119,46,6,0,0.0037,28.24,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3326,3326,9634,15964,104,4,0,0.0068,31.93,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3327,3327,-1,28042,1000,28,0,0.0367,56.08,2019-11-13 07:58:33.493,run_initial_20260725_085047_7fde
3328,3328,11090,75985,305,61,0,0.0048,151.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3329,3329,-1,2048045,11000,624,0,0.0057,4096.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3330,3330,12294,349120,892,116,0,0.0029,698.24,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3331,3331,-1,630,0,0,0,0.0,1.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3332,3332,7722,431835,5200,490,0,0.0132,863.67,2019-11-19 08:13:30.647,run_initial_20260725_085047_7fde
3333,3333,-1,177662,3900,187,0,0.023,355.32,2019-11-21 19:09:27.607,run_initial_20260725_085047_7fde
3334,3334,-1,7996002,54000,9200,0,0.0079,15992.0,2019-11-13 23:27:54.873,run_initial_20260725_085047_7fde
3335,3335,-1,233835,3200,402,0,0.0154,467.67,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3336,3336,2798,109526,380,16,0,0.0036,219.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3337,3337,6083,61411,158,54,0,0.0035,122.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3338,3338,-1,5158122,45000,6000,0,0.0099,10316.24,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3339,3339,6701,8249,26,10,0,0.0044,16.5,2019-11-18 10:33:46.687,run_initial_20260725_085047_7fde
3340,3340,6880,23137301,285000,5800,0,0.0126,46274.6,2019-11-20 08:56:37.763,run_initial_20260725_085047_7fde
3341,3341,11950,2959775,99000,2100,0,0.0342,5919.55,2019-11-20 16:26:33.387,run_initial_20260725_085047_7fde
3342,3342,11785,72092,653,17,0,0.0093,144.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3343,3343,10367,282848,1600,177,0,0.0063,565.7,2019-11-19 03:42:42.790,run_initial_20260725_085047_7fde
3344,3344,11346,89564,254,61,1,0.0035,179.13,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3345,3345,4709,1879345,9900,1000,0,0.0058,3758.69,2019-11-18 10:29:16.770,run_initial_20260725_085047_7fde
3346,3346,-1,5613475,26000,3000,0,0.0052,11226.95,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3347,3347,5046,1320058,9500,570,0,0.0076,2640.12,2019-11-18 13:39:46.420,run_initial_20260725_085047_7fde
3348,3348,7019,76823,525,93,0,0.008,153.65,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3349,3349,6927,1486,82,2,0,0.0565,2.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3350,3350,-1,8973700,103000,11000,0,0.0127,17947.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3351,3351,11348,351893,17000,275,0,0.0491,703.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3352,3352,10935,2014121,21000,604,113,0.0108,4028.24,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3353,3353,-1,16141,460,5,0,0.0288,32.28,2019-11-22 08:07:59.340,run_initial_20260725_085047_7fde
3354,3354,-1,3982519,12000,1400,0,0.0034,7965.04,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3355,3355,7946,7806,206,11,0,0.0278,15.61,2019-11-19 04:40:55.830,run_initial_20260725_085047_7fde
3356,3356,-1,812451,9100,795,0,0.0122,1624.9,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3357,3357,-1,55997843,153000,6500,0,0.0028,111995.69,2019-11-18 06:28:49.427,run_initial_20260725_085047_7fde
3358,3358,11874,51882,1500,80,0,0.0305,103.76,2019-11-18 23:48:28.270,run_initial_20260725_085047_7fde
3359,3359,2977,12499,201,5,0,0.0165,25.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3360,3360,10541,1818400,14000,647,11,0.0081,3636.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3361,3361,6273,124984,524,41,0,0.0045,249.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3362,3362,-1,137814,352,109,0,0.0033,275.63,2019-11-21 16:29:53.613,run_initial_20260725_085047_7fde
3363,3363,5037,13784,94,3,0,0.007,27.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3364,3364,2225,39540,348,39,0,0.0098,79.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3365,3365,-1,616953,13000,412,0,0.0217,1233.91,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3366,3366,-1,1156189,11000,799,0,0.0102,2312.38,2019-11-17 08:34:16.330,run_initial_20260725_085047_7fde
3367,3367,3630,479294,6200,985,0,0.015,958.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3368,3368,6825,44888,464,44,0,0.0113,89.78,2019-11-20 13:19:14.673,run_initial_20260725_085047_7fde
3369,3369,9848,1654913,3300,785,0,0.0025,3309.83,2019-11-18 09:53:16.213,run_initial_20260725_085047_7fde
3370,3370,3134,2718,54,6,0,0.0221,5.44,2019-11-14 03:52:36.243,run_initial_20260725_085047_7fde
3371,3371,11701,219179,2700,131,0,0.0129,438.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3372,3372,-1,81942,890,34,0,0.0113,163.88,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3373,3373,13016,46299,177,21,0,0.0043,92.6,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3374,3374,9596,35632,3800,51,0,0.1081,71.26,2019-11-19 03:26:51.087,run_initial_20260725_085047_7fde
3375,3375,11047,21239,77,6,0,0.0039,42.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3376,3376,13653,22486266,46000,3500,0,0.0022,44972.53,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3377,3377,48,411456,1200,128,0,0.0032,822.91,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3378,3378,6416,421,4,2,0,0.0143,0.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3379,3379,3324,257603,2500,520,0,0.0117,515.21,2019-11-20 16:01:43.920,run_initial_20260725_085047_7fde
3380,3380,1951,88598,341,48,0,0.0044,177.2,2019-11-19 02:31:03.160,run_initial_20260725_085047_7fde
3381,3381,-1,1150500,3200,190,0,0.0029,2301.0,2019-11-19 05:15:43.003,run_initial_20260725_085047_7fde
3382,3382,-1,2750260,21000,1800,0,0.0083,5500.52,2019-11-20 15:26:23.237,run_initial_20260725_085047_7fde
3383,3383,3767,233845,1800,53,0,0.0079,467.69,2019-11-13 22:14:42.637,run_initial_20260725_085047_7fde
3384,3384,10414,1589609,15000,849,0,0.01,3179.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3385,3385,6524,46219,337,38,0,0.0081,92.44,2019-11-19 06:34:05.573,run_initial_20260725_085047_7fde
3386,3386,-1,5660347,103000,8400,0,0.0197,11320.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3387,3387,-1,58783,3000,61,0,0.0521,117.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3388,3388,-1,7090,301,3,0,0.0429,14.18,2019-11-20 13:16:40.130,run_initial_20260725_085047_7fde
3389,3389,2968,846152,23000,371,0,0.0276,1692.3,2019-11-18 08:40:35.467,run_initial_20260725_085047_7fde
3390,3390,2315,38545,1500,33,0,0.0398,77.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3391,3391,7866,71350,436,98,0,0.0075,142.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3392,3392,-1,2782225,65000,3500,0,0.0246,5564.45,2019-11-18 13:09:44.163,run_initial_20260725_085047_7fde
3393,3393,3276,97627,335,34,0,0.0038,195.25,2019-11-18 08:44:09.657,run_initial_20260725_085047_7fde
3394,3394,10392,28882,167,32,0,0.0069,57.76,2019-11-19 04:25:04.810,run_initial_20260725_085047_7fde
3395,3395,4105,444971,2100,360,0,0.0055,889.94,2019-11-19 08:37:24.090,run_initial_20260725_085047_7fde
3396,3396,-1,99823,5200,62,0,0.0527,199.65,2019-11-20 16:25:28.427,run_initial_20260725_085047_7fde
3397,3397,-1,107223,1100,88,0,0.0111,214.45,2019-11-18 06:37:01.433,run_initial_20260725_085047_7fde
3398,3398,-1,1205093,4800,467,0,0.0044,2410.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3399,3399,3145,3230,17,4,0,0.0065,6.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3400,3400,4725,143155,788,54,0,0.0059,286.31,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3401,3401,-1,310769,2100,188,0,0.0074,621.54,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3402,3402,-1,13742619,37000,6300,0,0.0032,27485.24,2019-11-18 07:15:50.657,run_initial_20260725_085047_7fde
3403,3403,-1,20524,266,15,0,0.0137,41.05,2019-11-19 01:58:41.440,run_initial_20260725_085047_7fde
3404,3404,10796,7764,106,35,0,0.0182,15.53,2019-11-17 07:52:47.070,run_initial_20260725_085047_7fde
3405,3405,6880,28207743,218000,4800,0,0.0079,56415.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3406,3406,3195,91645,1700,84,0,0.0195,183.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3407,3407,-1,398572,2200,214,0,0.0061,797.14,2019-11-19 00:01:11.770,run_initial_20260725_085047_7fde
3408,3408,5075,730347,34000,464,0,0.0472,1460.69,2019-11-21 17:02:42.553,run_initial_20260725_085047_7fde
3409,3409,2071,491402,1600,299,0,0.0039,982.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3410,3410,5424,57592,2600,52,0,0.046,115.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3411,3411,-1,210469,428,56,0,0.0023,420.94,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3412,3412,-1,950667,4700,246,0,0.0052,1901.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3413,3413,-1,53734,447,223,0,0.0125,107.47,2019-11-13 22:56:42.927,run_initial_20260725_085047_7fde
3414,3414,7486,2132,20,3,0,0.0108,4.26,2019-11-13 22:32:53.470,run_initial_20260725_085047_7fde
3415,3415,3873,298720,533,27,0,0.0019,597.44,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3416,3416,1191,110418,309,32,0,0.0031,220.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3417,3417,2360,39904,663,61,0,0.0181,79.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3418,3418,305,1626356,67000,3200,0,0.0432,3252.71,2019-11-13 15:00:24.140,run_initial_20260725_085047_7fde
3419,3419,9129,1950105,43000,1000,0,0.0226,3900.21,2019-11-20 15:13:52.710,run_initial_20260725_085047_7fde
3420,3420,9862,1209,44,0,0,0.0364,2.42,2019-11-19 03:24:24.737,run_initial_20260725_085047_7fde
3421,3421,1893,111545,775,40,0,0.0073,223.09,2019-11-18 10:57:34.213,run_initial_20260725_085047_7fde
3422,3422,11370,467346,1900,247,0,0.0046,934.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3423,3423,9984,9572,73,32,0,0.011,19.14,2019-11-14 04:37:23.753,run_initial_20260725_085047_7fde
3424,3424,2438,4268178,27000,880,0,0.0065,8536.36,2019-11-20 07:45:38.073,run_initial_20260725_085047_7fde
3425,3425,6863,11184,122,15,0,0.0122,22.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3426,3426,4971,64727,1100,106,0,0.0186,129.45,2019-11-21 17:49:10.473,run_initial_20260725_085047_7fde
3427,3427,-1,233646,2100,84,0,0.0093,467.29,2019-11-18 10:57:33.383,run_initial_20260725_085047_7fde
3428,3428,12587,169445,546,21,0,0.0033,338.89,2019-11-19 06:14:06.213,run_initial_20260725_085047_7fde
3429,3429,355,1088872,9300,753,0,0.0092,2177.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3430,3430,92,212597,1100,139,0,0.0058,425.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3431,3431,10032,338998,3200,190,0,0.01,678.0,2019-11-21 19:07:52.600,run_initial_20260725_085047_7fde
3432,3432,5672,2622,14,0,0,0.0053,5.24,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3433,3433,13930,2352938,11000,1300,0,0.0052,4705.88,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3434,3434,508,2172870,26000,2000,0,0.0129,4345.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3435,3435,3363,187000,2600,131,0,0.0146,374.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3436,3436,2205,3417757,27000,2700,0,0.0087,6835.51,2019-11-19 00:15:14.193,run_initial_20260725_085047_7fde
3437,3437,6439,194570,8200,116,0,0.0427,389.14,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3438,3438,-1,10,2,0,0,0.2,0.02,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3439,3439,-1,8245,132,5,0,0.0166,16.49,2019-11-18 08:39:12.303,run_initial_20260725_085047_7fde
3440,3440,9738,4307515,45000,2300,0,0.011,8615.03,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3441,3441,1339,30729,2300,21,0,0.0755,61.46,2019-11-13 22:05:11.220,run_initial_20260725_085047_7fde
3442,3442,-1,521831,1400,286,0,0.0032,1043.66,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
3443,3443,3422,346054,1900,38,0,0.0056,692.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
